State,Year,Week,Mean_Max_Temp,Max_Temp,Min_Max_Temp,SD_Temp,Mean_Min_Temp,Min_Temp,Heat_Days_Count,Mean_Humidity_Max,Mean_Humidity_Min,Total_Rainfall,Mean_Solar_Radiation,Week_Start_Date,Mean_Temp,Deaths,Population,Death_Rate_Per_100k,Mean_Temp_Lag1,Mean_Temp_Lag2,Max_Temp_Lag1,Max_Temp_Lag2,Min_Temp_Lag1,Min_Temp_Lag2,SD_Temp_Lag1,SD_Temp_Lag2,Heat_Days_Count_Lag1,Heat_Days_Count_Lag2,Mean_Humidity_Max_Lag1,Mean_Humidity_Max_Lag2,Total_Rainfall_Lag1,Total_Rainfall_Lag2,Log_Population,Mean_Temp_Scaled,Max_Temp_Scaled,Min_Temp_Scaled,SD_Temp_Scaled,Mean_Max_Temp_Scaled,Mean_Min_Temp_Scaled,Heat_Days_Count_Scaled,Mean_Humidity_Max_Scaled,Mean_Humidity_Min_Scaled,Total_Rainfall_Scaled,Mean_Solar_Radiation_Scaled,Death_Rate_Per_100k_Scaled,Mean_Temp_Lag1_Scaled,Mean_Temp_Lag2_Scaled,Max_Temp_Lag1_Scaled,Max_Temp_Lag2_Scaled,Min_Temp_Lag1_Scaled,Min_Temp_Lag2_Scaled,SD_Temp_Lag1_Scaled,SD_Temp_Lag2_Scaled,Heat_Days_Count_Lag1_Scaled,Heat_Days_Count_Lag2_Scaled,Mean_Humidity_Max_Lag1_Scaled,Mean_Humidity_Max_Lag2_Scaled,Total_Rainfall_Lag1_Scaled,Total_Rainfall_Lag2_Scaled
NSW,2019,29,20.085714285714285,22.8,17.6,1.5752550813847805,8.314285714285715,6.1,0,34.642857142857146,74.37142857142858,0.0,11.957142857142857,2019-07-15,14.2,1204,8000000,15.05,14.164285714285715,14.242857142857144,20.1,20.7,6.9,7.0,1.8270454942598557,0.9273618495495698,0.0,0.0,41.51428571428572,54.614285714285714,0.4,24.1,15.89495209964411,-0.9779100975446698,-0.7823930663419822,-1.01537865449291,-0.7127855100827508,-0.6819076314275165,-1.2319686518739892,-0.44184270594028,-1.740037886053771,-1.597107752048584,-0.5449639663918266,-0.7828887783583652,1.6042240967727126,-0.9838968726537176,-0.9652527291528786,-1.2365701931761817,-1.1338693198004195,-0.861331215348458,-0.8408163876708945,-0.5501727763432582,-1.1309356989480746,-0.440564338090742,-0.4392804457333169,-0.9991340246492442,0.4170511710735427,-0.53376716734322,0.11982285124349525
NSW,2019,30,20.042857142857144,23.4,18.4,2.0123428657969304,10.014285714285714,8.6,0,40.41428571428571,76.75714285714285,0.0,11.714285714285714,2019-07-22,15.028571428571428,1219,8000000,15.2375,14.2,14.164285714285715,22.8,20.1,6.1,6.9,1.5752550813847805,1.8270454942598557,0.0,0.0,34.642857142857146,41.51428571428572,0.0,0.4,15.89495209964411,-0.8002339907853447,-0.6811485373329031,-0.5382545207923313,-0.4315690284987814,-0.6906978809749746,-0.8706297278195272,-0.44184270594028,-1.1161167010854929,-1.294297671498432,-0.5449639663918266,-0.824288430761788,1.7336763901451877,-0.976237315124223,-0.98210490787617,-0.7805395485817672,-1.2352885642299851,-1.0139771351386548,-0.8598963859946747,-0.712428527997956,-0.5497892699953361,-0.440564338090742,-0.4392804457333169,-1.7421268065481972,-0.999743139056498,-0.5447914362055148,-0.5334190285468978
NSW,2019,31,18.257142857142856,20.9,14.9,2.2119803667431457,9.0,7.0,0,49.15714285714286,87.5,29.8,11.342857142857143,2019-07-29,13.628571428571428,1111,8000000,13.8875,15.028571428571428,14.2,23.4,22.8,8.6,6.1,2.0123428657969304,1.5752550813847805,0.0,0.0,40.41428571428571,34.642857142857146,0.0,0.0,15.89495209964411,-1.1004453435855834,-1.103000741537401,-0.8436139663607016,-0.30312490900956507,-1.0569582787857459,-1.086218497633534,-0.44184270594028,-0.17096876742067382,0.06925430798489551,0.2771034568880774,-0.8876055462023167,0.8016198778633655,-0.7985355804399427,-0.9744448266383106,-0.6791994053385644,-0.7789019642969385,-0.5369586357942903,-1.0125363725849166,-0.43076567122323617,-0.7124321057823593,-0.440564338090742,-0.4392804457333169,-1.1180746570946076,-1.7429035132904678,-0.5447914362055148,-0.5444442079526428
NSW,2019,32,18.428571428571427,22.3,14.8,2.7699063075095065,9.285714285714286,7.0,0,36.528571428571425,66.67142857142856,0.0,13.214285714285714,2019-08-05,13.857142857142858,1174,8000000,14.674999999999999,13.628571428571428,15.028571428571428,20.9,23.4,7.0,8.6,2.2119803667431457,2.0123428657969304,0.0,0.0,49.15714285714286,40.41428571428571,29.8,0.0,15.89495209964411,-1.0514312451692178,-0.8667635071828819,-0.8436139663607016,0.05583723919541855,-1.021797280595912,-1.0254892667000108,-0.44184270594028,-1.5361824493809677,-2.5744408862793215,-0.5449639663918266,-0.5685846953288831,1.345319510027761,-1.0987902355961403,-0.7967309419199664,-1.1014500021852445,-0.677482719867373,-0.8422504753746834,-0.535536414490411,-0.30211767226004715,-0.43009730227286375,-0.440564338090742,-0.4392804457333169,-0.17272833168471283,-1.1187106002124567,0.2765165940354482,-0.5444442079526428
NSW,2019,33,19.442857142857143,24.5,17.3,2.636194949074102,8.185714285714285,6.4,0,36.728571428571435,74.72857142857143,0.4,14.771428571428572,2019-08-12,13.814285714285713,1119,8000000,13.9875,13.857142857142858,13.628571428571428,22.3,20.9,7.0,7.0,2.7699063075095065,2.2119803667431457,0.0,0.0,36.528571428571425,49.15714285714286,0.0,29.8,15.89495209964411,-1.0606213886222866,-0.4955335674829239,-0.9581237584488405,-0.030190874854003028,-0.8137613746393939,-1.2592968057940748,-0.44184270594028,-1.5145614182186995,-1.5517769016668257,-0.5339295043343782,-0.3031398652128197,0.8706611009953533,-1.0497690674073732,-1.0970061264440651,-0.8649896679511032,-1.1000629049905644,-0.8422504753746834,-0.8408163876708945,0.057414256906829955,-0.3011423952429577,-0.440564338090742,-0.4392804457333169,-1.5382285794990052,-0.17315103881705232,-0.5447914362055148,0.2769316577753619
NSW,2019,34,20.285714285714285,25.1,16.3,2.8439576716426784,9.242857142857144,6.6,0,30.142857142857142,61.48571428571428,0.0,14.757142857142856,2019-08-19,14.764285714285714,1180,8000000,14.75,13.814285714285713,13.857142857142858,24.5,22.3,6.4,7.0,2.636194949074102,2.7699063075095065,0.0,0.0,36.728571428571435,36.528571428571425,0.4,0.0,15.89495209964411,-0.8569065420792673,-0.39428903847384417,-0.9199538277527943,0.1034809044285508,-0.6408864668727103,-1.0345986513400391,-0.44184270594028,-2.226511087204781,-3.23264483382247,-0.5449639663918266,-0.3055751388836096,1.3971004273767518,-1.0589605364427672,-1.047981606521763,-0.4934091427260248,-0.8634180013215768,-0.9567349152173309,-0.8408163876708945,-0.02875040965047602,0.05924724838658455,-0.440564338090742,-0.4392804457333169,-1.5166030099634835,-1.5389592941659695,-0.53376716734322,-0.5444442079526428
NSW,2019,35,17.314285714285713,22.9,14.4,3.196575548629383,11.457142857142857,10.4,0,66.2,94.31428571428572,74.9,10.485714285714286,2019-08-26,14.385714285714286,1131,8000000,14.137500000000001,14.764285714285714,13.814285714285713,25.1,24.5,6.6,6.4,2.8439576716426784,2.636194949074102,0.0,0.0,30.142857142857142,36.728571428571435,0.0,0.4,15.89495209964411,-0.9380861425813726,-0.7655189781738028,-0.19472514452791434,0.33035056824945885,-1.2503437688298327,-0.5639471116052357,-0.44184270594028,1.671451959478229,0.9341669332688678,1.521239053865382,-1.033721966449691,0.9742229356933336,-0.8552163061582044,-1.0571737040071951,-0.39206899948282137,-0.4915474384131685,-0.9185734352697819,-0.9552963776135758,0.1051335469754509,-0.0271229762162841,-0.440564338090742,-0.4392804457333169,-2.228702121097408,-1.517328846683067,-0.5447914362055148,-0.5334190285468978
NSW,2019,36,22.285714285714285,29.0,18.6,4.228249666007819,11.771428571428572,10.0,0,38.55714285714286,75.45714285714287,0.0,17.914285714285715,2019-09-02,17.02857142857143,1193,8000000,14.912500000000001,14.385714285714286,14.764285714285714,22.9,25.1,10.4,6.6,3.196575548629383,2.8439576716426784,0.0,0.0,66.2,30.142857142857142,74.9,0.0,15.89495209964411,-0.37136062964214667,0.26380040008517225,-0.27106500592000704,0.9941160080011218,-0.23067482132464728,-0.49714495757836014,-0.44184270594028,-1.3168834190208298,-1.4593019668880345,-0.5449639663918266,0.23262034236088566,1.5092924149662312,-0.9364076159708496,-0.8534155430801278,-0.7636495247079004,-0.3901281939836023,-0.19350531626634765,-0.9171363809660155,0.33236332123118534,0.10708037959675532,-0.440564338090742,-0.4392804457333169,1.6700791294492805,-2.2295885816557495,1.5195029082591875,-0.5444442079526428
NSW,2019,37,20.571428571428573,27.5,16.0,4.421807430495017,10.37142857142857,8.3,0,42.142857142857146,79.89999999999999,0.6000000000000001,17.085714285714285,2019-09-09,15.471428571428572,1118,8000000,13.975000000000001,17.02857142857143,14.385714285714286,29.0,22.9,10.0,10.4,4.228249666007819,3.196575548629383,0.0,0.0,38.55714285714286,66.2,0.0,74.9,15.89495209964411,-0.7052691751036365,0.010689077562473533,-0.5955094168364005,1.1186485057133488,-0.5822848032229866,-0.7947181891526236,-0.44184270594028,-0.9292492174687551,-0.8953861881389485,-0.528412273305654,0.09137446945509048,0.8620309481038555,-0.36960035878823194,-0.9346124042014401,0.2666419315979994,-0.7619987568920112,-0.26982827616144606,-0.19209644466236683,0.9971823565015528,0.33485224274061415,-0.440564338090742,-0.4392804457333169,-1.3188835170672972,1.6700720931187596,-0.5447914362055148,1.5200206357731143
NSW,2019,38,21.042857142857144,27.0,15.1,3.8548052881467063,14.228571428571428,8.8,0,59.15714285714286,83.44285714285715,83.0,12.942857142857141,2019-09-16,17.635714285714286,1085,8000000,13.5625,15.471428571428572,17.02857142857143,27.5,29.0,8.3,10.0,4.421807430495017,4.228249666007819,0.0,0.0,42.142857142857146,38.55714285714286,0.6000000000000001,0.0,15.89495209964411,-0.2411669307236757,-0.07368136327842603,-0.5000845900962847,0.7538468498258168,-0.4855920582009431,0.025126428449937822,-0.44184270594028,0.9100827906926806,-0.44570415235189187,1.7446869105287115,-0.6148548950738851,0.5772359026844092,-0.7035570670742067,-0.36776639259982535,0.013291573489991349,0.26909689480857596,-0.5942008557156138,-0.2684164379574878,1.1219125247667567,1.0012572982093206,-0.440564338090742,-0.4392804457333169,-0.93116794896618,-1.3195647554108265,-0.5282550329120727,-0.5444442079526428
